Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA36,OUT018,2626.192273456084
NCF31,OUT017,2603.708369657638
FDG14,OUT049,2647.5835171207746
FDG28,OUT027,5275.53216519036
FDU14,OUT049,3968.1089946790635
FDY47,OUT019,468.64584517848925
FDI56,OUT049,1624.258898044929
DRD01,OUT013,962.7554602194791
FDM22,OUT046,937.0795340829418
FDH33,OUT013,786.2814009444838
DRZ24,OUT013,1825.5909987774792
NCQ38,OUT046,1669.099238626187
FDO16,OUT027,2901.4752249060666
FDU07,OUT027,3907.626492230643
NCB07,OUT013,2961.337271370149
FDU48,OUT045,2246.707794344634
NCM43,OUT045,2572.911172295695
FDR31,OUT010,597.6073629294355
DRK49,OUT018,475.67423151574906
NCI30,OUT010,1900.260798604465
DRD60,OUT017,2897.148194366617
NCG19,OUT046,3649.8459358230043
FDH12,OUT035,1819.9063666901686
FDM32,OUT035,1701.7308408899712
FDM27,OUT035,2709.5106721853954
NCU53,OUT027,4057.4401408381486
NCQ18,OUT046,1572.6313934779841
FDS10,OUT013,2838.584840185058
FDB33,OUT027,4007.125901250893
FDI12,OUT013,1548.8742022835313
NCW42,OUT013,3570.45562581356
NCC06,OUT018,1656.1475848364216
FDW02,OUT017,2047.1896867243213
NCD43,OUT017,1764.465588968613
FDM57,OUT018,1230.710516540507
FDA58,OUT017,3808.331627375191
FDK56,OUT046,2831.3371593734405
FDP52,OUT045,3639.8355986282036
FDW20,OUT018,1634.7247963102723
FDS52,OUT049,1752.7223125546334
NCT29,OUT018,1552.5697619174348
NCL54,OUT013,2771.5722784262507
FDC05,OUT045,2961.236060206693
FDF34,OUT035,3171.8931974573607
FDP03,OUT027,3349.0445580436203
FDD32,OUT010,-370.06446364262206
FDZ10,OUT045,1862.9508833737038
FDZ40,OUT035,1038.0737532351854
FDD51,OUT018,506.7697517038458
NCY30,OUT019,924.9806945892761
FDP58,OUT017,3602.9870220891667
FDV49,OUT017,4115.453044780335
FDY24,OUT019,-991.2908719634488
NCO55,OUT017,1775.1877135520476
FDR13,OUT017,1955.1467213917476
FDS51,OUT017,1083.0425289841996
FDP26,OUT045,1597.4340434697924
NCB54,OUT027,3337.7728903317807
FDF32,OUT017,3082.5213887173936
FDN31,OUT018,2634.9958227334737
DRM48,OUT017,764.1307854169346
FDN20,OUT049,2802.532790296774
DRL01,OUT046,3683.44970919915
FDV56,OUT049,1863.4628967802375
DRH13,OUT027,3119.4497736656044
FDA03,OUT017,2592.345987650653
FDF47,OUT027,5001.043731463624
FDX32,OUT046,2477.6058725749367
FDX57,OUT049,1742.6518785609992
NCA30,OUT045,2809.287294716131
FDO49,OUT013,922.7466678267493
FDL04,OUT019,-203.35760287608332
DRM48,OUT035,817.3921677043712
FDR16,OUT013,3524.428647000171
NCC19,OUT018,2637.90757238658
NCE42,OUT045,3633.7149045725405
FDY24,OUT017,1018.4040124783359
FDH19,OUT049,2867.545640446331
FDJ46,OUT013,2773.9735225447466
FDN45,OUT010,1689.1315549154792
FDY08,OUT035,2537.4862362367503
FDZ37,OUT035,1685.0823974695008
NCT30,OUT045,727.1071534922762
DRY23,OUT018,501.9915296188584
NCZ30,OUT018,1580.6593515056738
FDC44,OUT018,1481.956428843036
FDB45,OUT035,1836.4248622740827
FDY04,OUT013,2709.978564679399
FDM27,OUT046,2591.2178661706357
FDZ43,OUT017,3906.447390032103
FDT39,OUT019,693.3899867307935
NCC06,OUT019,36.00189213243095
FDL15,OUT027,3958.283224392137
FDL57,OUT017,4074.3684202376594
FDU08,OUT046,1621.4134541237404
FDK40,OUT017,4113.267180105609
FDQ12,OUT010,1771.724434966562
FDS48,OUT017,2614.651102710436
FDP09,OUT045,3409.0949089896844
FDW21,OUT049,1776.790682738069
FDY25,OUT035,2964.2217284030557
DRE13,OUT017,1563.5379190292301
FDV43,OUT019,-1101.6272135374115
FDD22,OUT045,1682.117938991586
FDM46,OUT019,-359.33583082149676
NCO30,OUT010,973.5818245704124
FDM25,OUT046,2771.1441240700783
NCN41,OUT049,1950.4443408852728
FDU24,OUT045,1517.5598805551494
FDZ50,OUT046,2870.729020481762
FDP45,OUT013,3955.175648125087
NCM54,OUT045,1821.936965655684
FDW10,OUT019,885.3331510087241
FDP20,OUT017,2031.0915944475043
FDK32,OUT046,2539.6127818906057
FDN52,OUT049,1625.8281451366383
FDM58,OUT045,1727.3983737379267
FDZ46,OUT027,3166.361860083602
NCA18,OUT018,1526.0139772634452
FDD35,OUT046,1863.244735188815
NCK31,OUT035,967.8797968737532
FDI40,OUT027,3084.558405545729
FDT50,OUT019,-242.62103654753844
NCT06,OUT046,2620.180000696716
FDT31,OUT035,3043.045660746682
FDT45,OUT049,984.1207671487084
FDT13,OUT045,2828.099916845142
FDO50,OUT045,1473.5562526267067
NCU18,OUT010,494.7500083482589
NCR54,OUT049,3029.577848258837
NCO18,OUT018,2509.581597084981
FDU09,OUT045,888.6126937358414
FDT13,OUT018,2633.8769248191165
FDE09,OUT046,1763.2608188859786
NCK53,OUT019,-238.03797843179166
FDG45,OUT049,3564.877998617445
DRH15,OUT035,897.0922496730296
FDO21,OUT019,1781.9401787136976
FDD14,OUT027,4244.818247456631
FDC09,OUT046,1704.6125990460328
FDH45,OUT027,2230.979535571619
FDV32,OUT046,989.586206822551
FDG12,OUT035,2026.5566239135949
FDS32,OUT013,2473.664728828905
NCL55,OUT018,3581.4255382509323
DRE01,OUT035,3873.9951879906203
DRE15,OUT049,1479.750010352797
NCL42,OUT045,3744.8264963498855
FDP31,OUT013,1043.9770177502864
FDN33,OUT018,1326.04992367455
FDZ59,OUT046,2665.2461434268666
FDE45,OUT010,916.6294650109925
FDJ07,OUT013,1870.8870085251176
FDQ45,OUT018,2642.007533620443
FDM33,OUT027,4953.323292749431
FDO15,OUT010,-433.87842094432244
FDM46,OUT013,1561.5564012808732
FDR03,OUT045,3387.705171906367
FDY49,OUT018,2456.130376591497
FDQ60,OUT045,1791.2532221582535
FDW10,OUT049,2865.8325327482294
FDO51,OUT049,936.7949940923179
FDJ40,OUT018,1507.0710406434841
FDS20,OUT018,2567.3537875192005
FDU45,OUT013,1844.9540690191895
FDV02,OUT035,2836.691705463661
FDN09,OUT046,3776.7867956028745
NCM55,OUT027,4271.1960709433715
FDN23,OUT018,2208.942887440291
FDY31,OUT010,568.1835637571929
FDW03,OUT010,-123.51053064302721
FDD14,OUT046,2805.3308435782974
FDV23,OUT017,1989.10934704581
DRI03,OUT045,2678.2157153974713
FDN13,OUT035,1744.9634677552476
FDF45,OUT027,2429.16167370718
FDU46,OUT035,1696.7688920672726
FDB57,OUT049,3723.2732785333783
FDV12,OUT049,1770.6815830804155
FDQ58,OUT013,2549.0657847558923
NCA18,OUT017,1875.1434744091575
FDH52,OUT049,1110.4816595031607
FDM24,OUT018,2264.9431447758134
NCP43,OUT027,4224.1328018069125
NCO18,OUT019,890.9530192200151
FDM32,OUT017,1655.9040115116954
NCL07,OUT017,807.0207746257411
FDK03,OUT013,3960.814828320012
FDP59,OUT017,1800.9853237927791
FDQ24,OUT049,3962.622332814406
FDQ16,OUT018,1479.8762904045288
FDU44,OUT013,2677.294279502929
FDH28,OUT010,-1130.2326874866535
FDV28,OUT019,-1175.1744173355928
FDM22,OUT045,871.8781735853523
FDR56,OUT046,2993.8114501810533
FDV39,OUT049,3094.706203890473
FDU37,OUT019,-419.91683016132424
FDQ11,OUT010,2092.516325643164
FDX02,OUT045,3520.86108283207
NCS42,OUT018,1266.50434707999
FDY57,OUT027,3027.272498876153
FDB21,OUT049,3847.6994529764916
FDE28,OUT017,3766.7676170285536
FDQ55,OUT017,1925.5110132738034
FDA48,OUT049,3657.601862788929
FDZ19,OUT045,2672.417215094764
NCC43,OUT045,3783.273169834985
NCV18,OUT046,1398.6230155662233
NCA42,OUT018,2306.7401173833964
FDY45,OUT046,3926.44537580318
NCC30,OUT045,2714.0701005287087
FDM57,OUT013,1551.0790708249974
FDL09,OUT010,798.3028990905299
FDB09,OUT027,3317.666714388339
FDT44,OUT035,1960.8878942348024
NCT06,OUT027,4045.960623088589
FDX26,OUT049,2933.878948292459
FDK32,OUT013,2602.0872333442458
DRA12,OUT046,2388.809899809342
FDO46,OUT010,1067.1084534353877
FDE52,OUT013,1576.3729200063394
NCH42,OUT045,3567.3357368116363
FDV08,OUT035,914.9699791849613
FDB47,OUT018,3182.330988941505
FDC28,OUT010,-134.62879872446513
FDD22,OUT046,1758.2565985140973
FDS07,OUT027,3205.5691745730232
DRI13,OUT045,3434.8163789410114
FDG32,OUT018,3285.112898634407
FDU14,OUT017,3969.027614227142
FDD28,OUT019,-924.4996084995769
NCP41,OUT017,1821.4711321230216
FDS08,OUT049,2852.490103326843
FDX47,OUT045,2552.6755283813745
FDC53,OUT019,-206.27622656230392
FDQ19,OUT035,3956.6722228680583
FDL14,OUT045,2526.4061149405957
FDM33,OUT019,1676.60827104744
FDA51,OUT045,1718.8055324267766
FDZ27,OUT018,584.6085992040099
FDT04,OUT046,739.9061608736097
DRC13,OUT049,2011.0358813196335
FDR16,OUT027,4938.820601267763
FDQ03,OUT027,5172.688321783199
FDE38,OUT035,2821.119612141253
DRH23,OUT027,2289.995572276529
FDT11,OUT019,1069.355480537406
FDD09,OUT035,2953.4916687428163
FDR40,OUT045,1436.2868645762
FDX07,OUT017,2993.1357162239174
FDR07,OUT035,1741.833066849703
FDA51,OUT017,1892.322210125615
FDT59,OUT019,1804.9612429768758
FDF20,OUT017,3069.5632309474977
FDR13,OUT045,1773.1670595108803
FDY26,OUT049,3593.659683151459
FDW04,OUT017,2084.1172095150487
FDK52,OUT017,3713.6874765198677
FDN60,OUT049,2658.681868755573
FDM09,OUT019,868.1519117731625
FDP46,OUT049,1605.382524464254
FDB50,OUT019,-495.3330401852809
NCQ29,OUT049,4011.703137420731
FDP16,OUT027,5240.1128603557245
FDX33,OUT018,2370.113214831764
FDP07,OUT010,1093.147624131063
FDN22,OUT046,3881.9268389200292
FDF39,OUT049,4130.971004311657
FDS21,OUT017,1113.971744866083
NCM42,OUT013,1724.1149506491072
FDK50,OUT019,778.3493222019868
DRF13,OUT027,3864.9214710646133
FDH35,OUT018,2378.0864006439833
FDP60,OUT018,1370.265476161107
DRJ49,OUT027,3693.0022409324015
NCT42,OUT019,595.876653827013
FDE38,OUT049,2779.552087440644
FDI04,OUT049,3135.644851687958
NCH54,OUT045,2482.810564453147
FDT56,OUT049,1068.3702919710486
DRD15,OUT018,3385.5021528235193
FDV58,OUT013,2969.9047567459106
FDP21,OUT049,3026.4251751294896
FDH05,OUT013,3743.9320127710553
FDR10,OUT027,4051.300036927461
NCP06,OUT045,2406.0349429121857
FDF33,OUT049,1811.127914553564
DRK37,OUT013,2903.4050810866465
DRH49,OUT045,1392.3246155393326
FDT58,OUT013,2700.4708245413462
FDD41,OUT018,1448.3098580026362
FDP40,OUT018,1524.875307073722
FDM51,OUT027,3123.506859642742
FDO45,OUT010,-337.15744818274527
FDW33,OUT010,-195.97460702475894
FDY24,OUT045,849.0887405976845
FDB10,OUT010,1844.4707782969558
FDM40,OUT035,2519.3283406107284
NCI06,OUT017,2891.383325158092
FDW12,OUT019,606.830761852731
FDX48,OUT027,4013.5954260658586
NCW05,OUT027,3084.0182985428673
FDX27,OUT017,1710.9789571780218
DRM37,OUT045,2895.785204146891
FDA38,OUT045,3713.9389508682993
FDR36,OUT046,759.4382392777799
FDZ45,OUT046,2991.6325401063946
FDG05,OUT017,2712.3194524633927
FDK28,OUT013,3977.0866003827296
FDV47,OUT045,1425.9777663995442
FDN21,OUT045,2536.358975453424
FDP20,OUT027,3346.8631256036238
FDI35,OUT045,2765.8574479948807
DRY23,OUT013,811.9942254957773
FDA56,OUT017,1984.3888421338443
FDB09,OUT013,1911.6552076202222
NCO26,OUT027,3206.323953072038
FDQ49,OUT018,2346.943281333465
FDI52,OUT027,3280.5795261789967
FDZ44,OUT027,3244.136552037127
FDZ09,OUT018,2370.182658381654
FDY03,OUT049,1907.8161768432583
NCG42,OUT017,2027.4370619024148
DRI13,OUT027,4932.503249287697
FDQ32,OUT013,1979.865227005032
FDW16,OUT035,1727.2578455965183
FDU27,OUT046,822.0844188097011
FDR28,OUT010,802.0632430138843
FDQ49,OUT010,749.3274135502344
FDS37,OUT046,1800.9854243907585
FDW26,OUT018,3315.0889836031834
FDX12,OUT018,3554.0569700241
NCP06,OUT013,2516.5043585724366
FDW45,OUT010,574.8190325027168
NCN30,OUT049,1664.9363142584948
FDN24,OUT049,968.3096976378251
NCL41,OUT027,2073.406886803347
FDR02,OUT019,-116.03909566596394
FDD09,OUT010,952.6972755726341
FDS33,OUT010,-349.4821602048048
FDU22,OUT045,1766.3478005271122
FDI53,OUT013,2674.1841869694617
DRH01,OUT049,2825.102449717869
FDX32,OUT013,2482.8347615541024
NCP30,OUT018,466.03518044413255
FDB60,OUT045,2915.2853655605795
FDB14,OUT049,1696.1472639969884
NCP02,OUT035,1051.3448152961423
FDJ10,OUT017,2510.944766876456
FDG34,OUT046,1781.8498233133087
NCB18,OUT017,1589.471752510009
FDM16,OUT049,1511.8877082125257
FDW25,OUT018,1211.6788996803577
FDB35,OUT010,-298.63439929304855
DRN11,OUT013,2399.5022150138884
FDF41,OUT019,1936.595442940964
FDH16,OUT045,1449.7597695643958
NCQ50,OUT018,3188.978971023799
DRH23,OUT018,606.0479391121714
DRJ37,OUT013,2518.2880423098172
DRJ24,OUT027,4236.147612685825
FDY16,OUT035,3013.8826974442486
FDQ27,OUT045,1667.0802547573103
FDZ33,OUT045,2401.4965033396174
FDF29,OUT045,2286.459328341204
FDA08,OUT049,2771.895590011286
FDG31,OUT046,1005.6572733220378
FDE34,OUT019,970.6480050486116
NCR30,OUT027,2758.143979273747
FDV33,OUT035,4130.547604347837
DRZ24,OUT018,1552.532700434695
NCL54,OUT035,2846.2384554363043
FDR12,OUT049,2878.415590022695
NCC54,OUT046,3731.097258947951
DRN59,OUT013,815.6060283082898
FDX50,OUT019,-131.48476113103425
FDV31,OUT027,4198.5000084958865
NCA29,OUT027,4135.907791062471
FDW60,OUT049,2921.5107732278857
FDX08,OUT017,2940.838535446064
DRD49,OUT013,3692.96772813684
FDD33,OUT046,3641.6827426745135
FDW35,OUT013,815.8295662017994
FDJ36,OUT017,1786.37599608666
FDV51,OUT035,2812.713257589089
FDW36,OUT046,1694.340139741289
FDH35,OUT046,2645.3263959103115
NCS30,OUT027,3681.08620605184
FDN49,OUT017,850.626983591969
FDL08,OUT018,3556.907364099713
FDI09,OUT013,3811.209659952326
FDP19,OUT018,1648.2524080665462
FDU21,OUT010,-1174.4395365305804
NCP41,OUT045,1638.438039468429
FDY10,OUT013,1804.1069116659114
FDP12,OUT018,488.36370898151745
NCN26,OUT049,1884.3703651567687
FDK44,OUT013,2765.590075769339
FDC28,OUT049,1829.7143512706145
FDJ41,OUT027,5427.265453233739
NCT29,OUT035,1993.3977431506155
NCH42,OUT019,1747.886669673719
FDU60,OUT018,2451.055058180985
FDS02,OUT045,2894.4409469029288
FDC51,OUT046,1919.56508260819
FDU03,OUT013,2898.924065979385
FDX39,OUT045,3439.1895187810383
NCY05,OUT010,-1191.4715268158889
NCL06,OUT027,5356.023014977322
FDD32,OUT035,1612.9483702144298
NCN41,OUT045,1786.0436353442813
NCX53,OUT049,2493.4012406801558
FDU57,OUT019,646.8747771332098
FDQ23,OUT046,1676.5555316086302
FDQ52,OUT045,3769.6000992154645
FDC14,OUT045,729.4023140708671
FDY09,OUT035,2922.9858102854287
FDQ28,OUT045,2536.721464984088
FDV25,OUT046,3550.34633630177
FDJ07,OUT035,1954.9345294206844
DRB25,OUT049,1768.1789811367337
FDK52,OUT019,1725.444900002926
FDY52,OUT027,2422.574288125343
FDB28,OUT046,2972.1525354822134
FDT36,OUT035,831.8246059398392
FDV25,OUT017,3669.7339646713194
NCN07,OUT027,3695.2201490655757
FDC57,OUT017,3086.588802956725
FDQ03,OUT018,3493.129523427323
FDU23,OUT017,2781.457219446897
NCX41,OUT035,3596.922792438978
NCD06,OUT035,920.0280526997557
FDW08,OUT045,1617.0742138863238
NCU29,OUT017,2523.8446632735704
NCE06,OUT013,2604.6410702632775
FDV52,OUT010,-44.57433363666917
FDB02,OUT017,2917.2475072127886
NCR18,OUT045,699.004347459942
FDK16,OUT049,1661.2547155246116
NCQ29,OUT010,2022.7070907024608
FDZ01,OUT019,-134.9759699173776
FDW27,OUT035,2719.4443703542347
FDD17,OUT018,3476.0558154627743
FDW39,OUT013,2847.943449374428
DRH59,OUT045,1259.1070417114415
FDS52,OUT013,1699.811729851211
FDU40,OUT027,4395.568928693059
NCF54,OUT013,2751.9530444794964
FDH46,OUT045,1643.774129547936
NCP14,OUT049,1731.69165328283
FDH50,OUT049,2977.714254334698
DRF15,OUT010,636.5923250908761
FDV27,OUT027,2970.572106754389
NCJ06,OUT049,1928.0973135447607
FDN02,OUT018,3129.8179720062153
FDQ51,OUT049,960.3338578481972
FDQ07,OUT017,3706.6636550770268
FDS45,OUT049,1834.0862945473389
NCJ06,OUT045,1775.1503008466477
FDD36,OUT035,1965.2141103547046
FDY25,OUT045,2775.9585721950543
FDU52,OUT046,2534.1205312630036
DRK47,OUT017,3689.219378300944
NCL30,OUT017,2009.409450463941
FDN22,OUT035,4037.8167037131934
