Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO16,OUT035,1481.8506141732287
FDC60,OUT049,1259.549051315789
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5329.3147244444435
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972495
FDM14,OUT018,1372.6884907407411
FDM14,OUT013,1690.234086238532
FDW60,OUT018,2851.631695876289
FDE21,OUT013,1922.1493817142857
NCM42,OUT035,1879.0540500000002
FDY59,OUT010,219.2185209302325
DRI49,OUT049,1259.549051315789
FDT28,OUT019,346.8972837209302
FDQ22,OUT018,507.04640366972495
FDR60,OUT049,1259.549051315789
FDC50,OUT019,219.2185209302325
FDV24,OUT013,2503.5013364485994
DRF48,OUT010,482.69954262295084
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1559.342975268818
NCY06,OUT035,1987.2510486486476
FDE52,OUT035,1424.5946902777782
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2286.4132673684203
FDJ08,OUT027,5329.3147244444435
NCC07,OUT017,1690.234086238532
NCD19,OUT027,1378.2631852760742
FDL46,OUT049,1987.2510486486476
FDM20,OUT045,4109.900606217617
NCI06,OUT010,425.9355914529914
DRM11,OUT035,4433.304032653062
NCH07,OUT018,2232.84702184874
FDS23,OUT013,2142.743570940171
FDO49,OUT018,713.8586545454547
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1481.8506141732287
DRI39,OUT049,796.6402682539685
FDV04,OUT017,2503.5013364485994
NCN14,OUT035,3384.108064242422
FDH08,OUT013,4109.900606217617
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,281.48208181818165
FDS24,OUT027,2517.882088484849
FDK44,OUT049,2568.33283364486
FDS48,OUT045,2660.9504030303024
FDK26,OUT010,482.69954262295084
FDD23,OUT045,3391.5912527272726
NCH54,OUT017,2894.2207107142867
NCP14,OUT010,219.2185209302325
FDM60,OUT010,92.67548155339807
FDV24,OUT017,2503.5013364485994
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3242.062071532848
FDR39,OUT027,5329.3147244444435
FDP12,OUT027,1378.2631852760742
DRF60,OUT027,6280.89088
FDC09,OUT035,1784.4287381818176
FDF50,OUT018,2893.83982589928
FDG28,OUT035,4109.900606217617
NCE19,OUT017,935.0323883040934
NCM53,OUT010,281.48208181818165
NCN18,OUT049,1511.8747716981131
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,4109.900606217617
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2894.2207107142867
FDM44,OUT046,1690.234086238532
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2503.5013364485994
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454547
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.5912527272726
FDZ56,OUT046,2894.2207107142867
FDZ40,OUT019,165.91858165137614
FDS46,OUT027,3242.062071532848
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.3484761904747
FDL26,OUT045,2894.2207107142867
FDA56,OUT018,1752.25244
FDN27,OUT046,1922.1493817142857
FDM20,OUT049,4109.900606217617
FDO16,OUT017,1481.8506141732287
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.1493817142857
FDI02,OUT027,3242.062071532848
NCC55,OUT019,92.67548155339807
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1424.5946902777782
FDR45,OUT013,4109.900606217617
NCN07,OUT017,2243.669596721312
FDM51,OUT019,219.2185209302325
FDT52,OUT027,6280.89088
FDL26,OUT046,2660.9504030303024
NCZ42,OUT046,4109.900606217617
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2309.200798
FDN34,OUT046,2894.2207107142867
FDS01,OUT035,2851.631695876289
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1424.5946902777782
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2894.2207107142867
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.342975268818
FDY45,OUT013,4433.304032653062
FDA22,OUT010,425.9355914529914
FDE02,OUT035,1559.342975268818
FDW21,OUT045,1879.0540500000002
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1784.4287381818176
NCW17,OUT017,2243.669596721312
NCK54,OUT046,1922.1493817142857
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.1898299065424
FDD08,OUT010,92.67548155339807
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,281.48208181818165
FDW36,OUT017,1511.8747716981131
FDW21,OUT010,219.2185209302325
FDY19,OUT017,1922.1493817142857
DRE03,OUT013,798.2176035398227
NCC55,OUT049,677.1027476190472
FDH52,OUT010,165.91858165137614
FDO09,OUT017,4034.300306896552
FDU43,OUT045,4109.900606217617
FDX09,OUT010,425.9355914529914
FDH40,OUT019,219.2185209302325
FDW58,OUT017,1690.234086238532
FDC47,OUT017,3737.2957751824815
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3737.2957751824815
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.84702184874
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.9709346534655
NCU42,OUT046,2649.1102324324315
NCV29,OUT018,2851.631695876289
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1879.0540500000002
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324315
DRN59,OUT035,798.2176035398227
FDI44,OUT035,1243.0689297709919
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1922.1493817142857
FDT09,OUT018,1752.25244
DRH03,OUT027,2517.882088484849
FDA36,OUT018,2752.9709346534655
NCF31,OUT017,2286.4132673684203
FDG14,OUT049,2286.4132673684203
FDG28,OUT027,6280.89088
FDU14,OUT049,4433.304032653062
FDY47,OUT019,281.48208181818165
FDI56,OUT049,1259.549051315789
DRD01,OUT013,796.6402682539685
FDM22,OUT046,935.0323883040934
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.1493817142857
NCQ38,OUT046,1690.234086238532
FDO16,OUT027,2517.882088484849
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.83982589928
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2894.2207107142867
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.062559154929
FDH12,OUT035,1511.8747716981131
FDM32,OUT035,1424.5946902777782
FDM27,OUT035,2894.2207107142867
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1424.5946902777782
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1752.25244
FDW02,OUT017,1987.2510486486476
NCD43,OUT017,1690.234086238532
FDM57,OUT018,1259.549051315789
FDA58,OUT017,3737.2957751824815
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4109.900606217617
FDW20,OUT018,1752.25244
FDS52,OUT049,1690.234086238532
NCT29,OUT018,1752.25244
NCL54,OUT013,2851.631695876289
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.9709346534655
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.2185209302325
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040934
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.9355914529914
FDP58,OUT017,3737.2957751824815
FDV49,OUT017,4433.304032653062
FDY24,OUT019,165.91858165137614
NCO55,OUT017,1511.8747716981131
FDR13,OUT017,1922.1493817142857
FDS51,OUT017,935.0323883040934
FDP26,OUT045,1879.0540500000002
NCB54,OUT027,3242.062071532848
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.83982589928
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.747700699301
DRL01,OUT046,3454.062559154929
FDV56,OUT049,1784.4287381818176
DRH13,OUT027,2517.882088484849
FDA03,OUT017,2453.747700699301
FDF47,OUT027,5329.3147244444435
FDX32,OUT046,2660.9504030303024
FDX57,OUT049,1559.342975268818
NCA30,OUT045,2939.3484761904747
FDO49,OUT013,713.8586545454547
FDL04,OUT019,219.2185209302325
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3454.062559154929
NCC19,OUT018,2893.83982589928
NCE42,OUT045,4109.900606217617
FDY24,OUT017,935.0323883040934
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.631695876289
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1481.8506141732287
NCT30,OUT045,798.2176035398227
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.25244
FDC44,OUT018,1752.25244
FDB45,OUT035,1690.234086238532
FDY04,OUT013,2894.2207107142867
FDM27,OUT046,2894.2207107142867
FDZ43,OUT017,4109.900606217617
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.48208181818165
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896552
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4433.304032653062
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.9504030303024
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1481.8506141732287
FDV43,OUT019,92.67548155339807
FDD22,OUT045,1511.8747716981131
FDM46,OUT019,219.2185209302325
NCO30,OUT010,482.69954262295084
FDM25,OUT046,2851.631695876289
NCN41,OUT049,1987.2510486486476
FDU24,OUT045,1481.8506141732287
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.300306896552
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529914
FDP20,OUT017,1987.2510486486476
FDK32,OUT046,2660.9504030303024
FDN52,OUT049,1259.549051315789
FDM58,OUT045,1784.4287381818176
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.25244
FDD35,OUT046,2243.669596721312
NCK31,OUT035,713.8586545454547
FDI40,OUT027,2517.882088484849
FDT50,OUT019,219.2185209302325
NCT06,OUT046,2894.2207107142867
FDT31,OUT035,2752.9709346534655
FDT45,OUT049,796.6402682539685
FDT13,OUT045,2939.3484761904747
FDO50,OUT045,1424.5946902777782
NCU18,OUT010,281.48208181818165
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2851.631695876289
FDU09,OUT045,935.0323883040934
FDT13,OUT018,2893.83982589928
FDE09,OUT046,1690.234086238532
NCK53,OUT019,219.2185209302325
FDG45,OUT049,3454.062559154929
DRH15,OUT035,677.1027476190472
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.3147244444435
FDC09,OUT046,1784.4287381818176
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.669596721312
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3737.2957751824815
DRE15,OUT049,1259.549051315789
NCL42,OUT045,4109.900606217617
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1259.549051315789
FDZ59,OUT046,2503.5013364485994
FDE45,OUT010,425.9355914529914
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.9709346534655
FDM33,OUT027,5329.3147244444435
FDO15,OUT010,165.91858165137614
FDM46,OUT013,1481.8506141732287
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2232.84702184874
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190472
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2894.2207107142867
FDN09,OUT046,4109.900606217617
NCM55,OUT027,5329.3147244444435
FDN23,OUT018,2232.84702184874
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.2185209302325
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2851.631695876289
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1424.5946902777782
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2649.1102324324315
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539685
FDM24,OUT018,2232.84702184874
NCP43,OUT027,5329.3147244444435
NCO18,OUT019,425.9355914529914
FDM32,OUT017,1424.5946902777782
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4034.300306896552
FDP59,OUT017,1784.4287381818176
FDQ24,OUT049,4433.304032653062
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.2207107142867
FDH28,OUT010,92.67548155339807
FDV28,OUT019,92.67548155339807
FDM22,OUT045,935.0323883040934
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.9709346534655
FDU37,OUT019,165.91858165137614
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1259.549051315789
FDY57,OUT027,2517.882088484849
FDB21,OUT049,3454.062559154929
FDE28,OUT017,3737.2957751824815
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.062559154929
FDZ19,OUT045,2851.631695876289
NCC43,OUT045,4034.300306896552
NCV18,OUT046,1481.8506141732287
NCA42,OUT018,2232.84702184874
FDY45,OUT046,4433.304032653062
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1243.0689297709919
FDL09,OUT010,425.9355914529914
FDB09,OUT027,3242.062071532848
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,2660.9504030303024
DRA12,OUT046,2309.200798
FDO46,OUT010,482.69954262295084
FDE52,OUT013,1424.5946902777782
NCH42,OUT045,4109.900606217617
FDV08,OUT035,677.1027476190472
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.48208181818165
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.062071532848
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4433.304032653062
FDD28,OUT019,165.91858165137614
NCP41,OUT017,1690.234086238532
FDS08,OUT049,2851.631695876289
FDX47,OUT045,2286.4132673684203
FDC53,OUT019,219.2185209302325
FDQ19,OUT035,4109.900606217617
FDL14,OUT045,2286.4132673684203
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454547
FDT04,OUT046,677.1027476190472
DRC13,OUT049,2243.669596721312
FDR16,OUT027,5329.3147244444435
FDQ03,OUT027,6280.89088
FDE38,OUT035,2286.4132673684203
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,482.69954262295084
FDD09,OUT035,2851.631695876289
FDR40,OUT045,1481.8506141732287
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3753.000099363057
FDW04,OUT017,1987.2510486486476
FDK52,OUT017,3737.2957751824815
FDN60,OUT049,2894.2207107142867
FDM09,OUT019,425.9355914529914
FDP46,OUT049,1259.549051315789
FDB50,OUT019,165.91858165137614
NCQ29,OUT049,4034.300306896552
FDP16,OUT027,6280.89088
FDX33,OUT018,2232.84702184874
FDP07,OUT010,482.69954262295084
FDN22,OUT046,4034.300306896552
FDF39,OUT049,4034.300306896552
FDS21,OUT017,935.0323883040934
NCM42,OUT013,1879.0540500000002
FDK50,OUT019,425.9355914529914
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.84702184874
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2286.4132673684203
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2894.2207107142867
FDT56,OUT049,796.6402682539685
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2893.83982589928
FDP21,OUT049,3391.5912527272726
FDH05,OUT013,3454.062559154929
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1879.0540500000002
DRK37,OUT013,2893.83982589928
DRH49,OUT045,1243.0689297709919
FDT58,OUT013,2286.4132673684203
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.882088484849
FDO45,OUT010,219.2185209302325
FDW33,OUT010,219.2185209302325
FDY24,OUT045,935.0323883040934
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.200798
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484849
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,4109.900606217617
FDR36,OUT046,677.1027476190472
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2286.4132673684203
FDK28,OUT013,4433.304032653062
FDV47,OUT045,1424.5946902777782
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2243.669596721312
FDB09,OUT013,1987.2510486486476
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.84702184874
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.84702184874
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.2510486486476
DRI13,OUT027,5329.3147244444435
FDQ32,OUT013,1987.2510486486476
FDW16,OUT035,1424.5946902777782
FDU27,OUT046,798.2176035398227
FDR28,OUT010,425.9355914529914
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.342975268818
FDN24,OUT049,796.6402682539685
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,281.48208181818165
FDD09,OUT010,425.9355914529914
FDS33,OUT010,219.2185209302325
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.5013364485994
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2309.200798
NCP30,OUT018,507.04640366972495
FDB60,OUT045,3391.5912527272726
FDB14,OUT049,1259.549051315789
NCP02,OUT035,935.0323883040934
FDJ10,OUT017,2309.200798
FDG34,OUT046,1784.4287381818176
NCB18,OUT017,1424.5946902777782
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1259.549051315789
FDB35,OUT010,219.2185209302325
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1424.5946902777782
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,796.6402682539685
DRJ37,OUT013,2286.4132673684203
DRJ24,OUT027,5329.3147244444435
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.0540500000002
FDZ33,OUT045,2503.5013364485994
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.4132673684203
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.69954262295084
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,4034.300306896552
DRZ24,OUT018,1752.25244
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.1898299065424
NCC54,OUT046,3454.062559154929
DRN59,OUT013,798.2176035398227
FDX50,OUT019,281.48208181818165
FDV31,OUT027,5329.3147244444435
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.062559154929
FDD33,OUT046,3454.062559154929
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1784.4287381818176
FDV51,OUT035,2894.2207107142867
FDW36,OUT046,1511.8747716981131
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190472
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3454.062559154929
FDP19,OUT018,1752.25244
FDU21,OUT010,92.67548155339807
NCP41,OUT045,1690.234086238532
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540500000002
FDJ41,OUT027,6280.89088
NCT29,OUT035,1987.2510486486476
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.84702184874
FDS02,OUT045,3391.5912527272726
FDC51,OUT046,2243.669596721312
FDU03,OUT013,3384.108064242422
FDX39,OUT045,3753.000099363057
NCY05,OUT010,92.67548155339807
NCL06,OUT027,6280.89088
FDD32,OUT035,1243.0689297709919
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.200798
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.0540500000002
FDQ52,OUT045,4433.304032653062
FDC14,OUT045,677.1027476190472
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.2207107142867
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1511.8747716981131
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,3391.5912527272726
FDT36,OUT035,583.8145788617887
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2939.3484761904747
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2894.2207107142867
NCX41,OUT035,3753.000099363057
NCD06,OUT035,798.2176035398227
FDW08,OUT045,1511.8747716981131
NCU29,OUT017,2649.1102324324315
NCE06,OUT013,2503.5013364485994
FDV52,OUT010,281.48208181818165
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190472
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302325
FDW27,OUT035,2503.5013364485994
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1690.234086238532
FDU40,OUT027,5329.3147244444435
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540500000002
NCP14,OUT049,1879.0540500000002
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.882088484849
NCJ06,OUT049,2243.669596721312
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.2176035398227
FDQ07,OUT017,3737.2957751824815
FDS45,OUT049,1879.0540500000002
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.4132673684203
DRK47,OUT017,3737.2957751824815
NCL30,OUT017,1987.2510486486476
FDN22,OUT035,4034.300306896552
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4034.300306896552
FDT45,OUT017,935.0323883040934
NCC54,OUT027,6280.89088
FDP08,OUT018,2893.83982589928
FDU44,OUT046,2894.2207107142867
DRG39,OUT035,935.0323883040934
FDU32,OUT049,2243.669596721312
FDY27,OUT049,2851.631695876289
NCP54,OUT013,2243.669596721312
NCZ41,OUT049,1987.2510486486476
