Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY45,OUT013,4128.247689243642
FDA22,OUT010,387.652857917472
FDE02,OUT035,1530.7832728131596
FDW21,OUT045,1637.690570913125
FDV34,OUT046,1144.2847287993047
FDS59,OUT049,1648.4031620451894
NCW17,OUT017,2077.113396924395
NCK54,OUT046,1943.4899400145296
FDG17,OUT019,571.2176066365317
FDG35,OUT017,2875.694807286677
FDD08,OUT010,131.85209367569695
NCO07,OUT017,3642.860443714316
FDJ10,OUT010,280.7700319853412
FDW36,OUT017,1647.7750818908908
FDW21,OUT010,238.87303080816963
FDY19,OUT017,1923.2461536671037
DRE03,OUT013,781.4937136531703
NCC55,OUT049,648.7843498087401
FDH52,OUT010,135.4150961432572
FDO09,OUT017,4080.005580481071
FDU43,OUT045,3958.8378579578775
FDX09,OUT010,423.2996976457918
FDH40,OUT019,202.09440976403195
FDW58,OUT017,1644.6583647814723
FDC47,OUT017,3777.1697453399624
NCR41,OUT035,1506.8648821081501
DRG49,OUT035,3944.599625476358
FDC52,OUT027,4078.7219970975802
FDY13,OUT046,1154.0643177259412
FDY35,OUT013,660.6697963718859
FDI35,OUT017,3105.7109204698827
NCU18,OUT049,2092.3189478188106
FDY33,OUT018,2503.451935628221
FDC15,OUT027,4180.081106278897
FDU01,OUT049,3042.379111879902
NCU42,OUT046,2809.735829556748
NCV29,OUT018,2817.5411813858354
NCY30,OUT017,3030.9122651950015
FDQ46,OUT049,1737.855107482642
FDG58,OUT027,4082.5050000944266
FDK33,OUT017,3660.0015976352356
NCD07,OUT045,1888.7224168669147
NCX29,OUT027,4012.050330912792
NCT42,OUT013,2406.9461650203475
DRN59,OUT035,776.026768619648
FDI44,OUT035,1301.9395567312295
FDA45,OUT049,2849.198997602511
FDP31,OUT045,1088.6751907106516
FDY01,OUT046,1911.9194980696932
FDT09,OUT018,2052.0664799186234
DRH03,OUT027,2820.030496766489
FDA36,OUT018,3001.5167064875054
NCF31,OUT017,2473.2628333680314
FDG14,OUT049,2452.7009835988756
FDG28,OUT027,5846.802046552309
FDU14,OUT049,4043.282229509467
FDY47,OUT019,285.1787941240125
FDI56,OUT049,1383.5358944554418
DRD01,OUT013,896.3636715588459
FDM22,OUT046,888.9883497321732
FDH33,OUT013,651.7185476570049
DRZ24,OUT013,1897.9941715731425
NCQ38,OUT046,1647.6274145819282
FDO16,OUT027,2283.0683703894388
FDU07,OUT027,4055.0280644192035
NCB07,OUT013,2984.3611184874567
FDU48,OUT045,2037.258428207497
NCM43,OUT045,2660.349505915374
FDR31,OUT010,361.7818520417375
DRK49,OUT018,667.6411603638627
NCI30,OUT010,572.7878731339042
DRD60,OUT017,3063.432823753538
NCG19,OUT046,3769.334248133995
FDH12,OUT035,1647.7750818908908
FDM32,OUT035,1437.826277398789
FDM27,OUT035,2541.0507146356526
NCU53,OUT027,4263.144940907288
NCQ18,OUT046,1572.7252284080312
FDS10,OUT013,2909.8926372217434
FDB33,OUT027,4180.081106278897
FDI12,OUT013,1374.3053914621225
NCW42,OUT013,3632.0805318535613
NCC06,OUT018,2039.554905402265
FDW02,OUT017,2021.7558048404137
NCD43,OUT017,1648.3582143715496
FDM57,OUT018,1411.1295625248981
FDA58,OUT017,3818.8897587361826
FDK56,OUT046,3137.363873819289
FDP52,OUT045,3890.6252004856506
FDW20,OUT018,2025.8199023575478
FDS52,OUT049,1612.8646865409632
NCT29,OUT018,1950.0328775853545
NCL54,OUT013,2865.3505630604814
FDC05,OUT045,3093.545613943649
FDF34,OUT035,3078.4238750815707
FDP03,OUT027,2994.1901797014225
FDD32,OUT010,194.516608946771
FDZ10,OUT045,2031.1139126095907
FDZ40,OUT035,885.7756383554301
FDD51,OUT018,670.6591837582919
NCY30,OUT019,428.95337225764627
FDP58,OUT017,3634.7562671136575
FDV49,OUT017,4253.688059790985
FDY24,OUT019,131.85209367569695
NCO55,OUT017,1648.8716445079285
FDR13,OUT017,1918.7031174905176
FDS51,OUT017,1023.4500996146285
FDP26,OUT045,1647.336836802139
NCB54,OUT027,3003.707178438927
FDF32,OUT017,3066.6548437165634
FDN31,OUT018,3005.442632520464
DRM48,OUT017,606.4630944951434
FDN20,OUT049,2792.0539148527987
DRL01,OUT046,3761.0908429214596
FDV56,OUT049,1642.664447371115
DRH13,OUT027,2888.141336035162
FDA03,OUT017,2520.1927470595
FDF47,OUT027,5846.802046552309
FDX32,OUT046,2511.009139253582
FDX57,OUT049,1544.559019169052
NCA30,OUT045,3015.4697560368745
FDO49,OUT013,784.5385654307264
FDL04,OUT019,247.52098137385724
DRM48,OUT035,608.9176118364925
FDR16,OUT013,3507.2507058018437
NCC19,OUT018,3010.665478771274
NCE42,OUT045,3925.7972400907643
FDY24,OUT017,892.2896353354698
FDH19,OUT049,2850.8967488264116
FDJ46,OUT013,2850.429306633948
FDN45,OUT010,571.4206803769833
FDY08,OUT035,2040.6196320229747
FDZ37,OUT035,1372.0568901868576
NCT30,OUT045,782.481763905361
DRY23,OUT018,673.0999335629226
NCZ30,OUT018,2008.5589885523307
FDC44,OUT018,1846.9774286823365
FDB45,OUT035,1644.6583647814723
FDY04,OUT013,2548.1622110033754
FDM27,OUT046,2563.835617725731
FDZ43,OUT017,3961.5594193390234
FDT39,OUT019,367.1431478465289
NCC06,OUT019,283.3029146712217
FDL15,OUT027,4082.5050000944266
FDL57,OUT017,4134.782712123098
FDU08,OUT046,1567.0392335741424
FDK40,OUT017,4243.982759010963
FDQ12,OUT010,569.8547446758791
FDS48,OUT017,2523.5783390001934
FDP09,OUT045,3655.336718304607
FDW21,OUT049,1568.1531024273884
FDY25,OUT035,3077.957489912905
DRE13,OUT017,1370.8852369247202
FDV43,OUT019,131.85209367569695
FDD22,OUT045,1740.0163177077018
FDM46,OUT019,234.04795270891702
NCO30,OUT010,480.9284562480469
FDM25,OUT046,2865.034724158065
NCN41,OUT049,2027.996896394146
FDU24,OUT045,1462.2306066993456
FDZ50,OUT046,3138.971430762351
FDP45,OUT013,4012.869553783002
NCM54,OUT045,2023.7215981041709
FDW10,OUT019,422.3556675478169
FDP20,OUT017,2031.1524859812139
FDK32,OUT046,2512.0951570469465
FDN52,OUT049,1376.686914491454
FDM58,OUT045,1726.3556895819015
FDZ46,OUT027,2924.5075119613857
NCA18,OUT018,1862.4768768171919
FDD35,OUT046,2075.216074041563
NCK31,OUT035,782.3372309407226
FDI40,OUT027,2861.0760047164476
FDT50,OUT019,237.57218829590337
NCT06,OUT046,2612.0057165672924
FDT31,OUT035,3017.6889134910116
FDT45,OUT049,919.883589736596
FDT13,OUT045,3093.3573636340398
FDO50,OUT045,1381.4465385660662
NCU18,OUT010,279.92766866710355
NCR54,OUT049,3082.844070898839
NCO18,OUT018,2818.4371315774797
FDU09,OUT045,892.5377051343478
FDT13,OUT018,2987.109112566139
FDE09,OUT046,1763.3024206747816
NCK53,OUT019,246.69100942339574
FDG45,OUT049,3559.297323305209
DRH15,OUT035,697.2591057199312
FDO21,OUT019,571.2176066365317
FDD14,OUT027,5134.8682723716165
FDC09,OUT046,1648.0083297445537
FDH45,OUT027,934.9963996235133
FDV32,OUT046,1091.1345955943827
FDG12,OUT035,1992.1873454693434
FDS32,OUT013,2050.42574198814
NCL55,OUT018,3813.8386237237733
DRE01,OUT035,3856.347353201692
DRE15,OUT049,1298.2853248403271
NCL42,OUT045,3956.497036241398
FDP31,OUT013,1084.1312490769662
FDN33,OUT018,1458.3242241391201
FDZ59,OUT046,2546.3953744490454
FDE45,OUT010,426.7726996756124
FDJ07,OUT013,1950.4093215811863
FDQ45,OUT018,3003.5666219840605
FDM33,OUT027,5846.802046552309
FDO15,OUT010,149.54701632729626
FDM46,OUT013,1449.8032938315966
FDR03,OUT045,3454.544957798337
FDY49,OUT018,2657.6816703406116
FDQ60,OUT045,1928.2498781358354
FDW10,OUT049,2839.316982857522
FDO51,OUT049,690.2188521390513
FDJ40,OUT018,1636.4846506517524
FDS20,OUT018,3017.7762938881333
FDU45,OUT013,1794.1828254913
FDV02,OUT035,2789.1439950300864
FDN09,OUT046,3915.619346582956
NCM55,OUT027,5146.147255699147
FDN23,OUT018,2378.8499788987738
FDY31,OUT010,365.6223308927117
FDW03,OUT010,239.8450733789433
FDD14,OUT046,3057.2945369699214
FDV23,OUT017,2012.2037373949124
DRI03,OUT045,2894.6731492984213
FDN13,OUT035,1572.3868330108883
FDF45,OUT027,1246.936950365355
FDU46,OUT035,1369.840259801634
FDB57,OUT049,3706.020218162608
FDV12,OUT049,1570.7052934896742
FDQ58,OUT013,2409.8737573436433
NCA18,OUT017,1890.9164365334832
FDH52,OUT049,1035.658159895984
FDM24,OUT018,2383.8125492639642
NCP43,OUT027,4824.544452861376
NCO18,OUT019,426.5024928523146
FDM32,OUT017,1388.265260430714
NCL07,OUT017,633.4076426694538
FDK03,OUT013,4007.6081577028885
FDP59,OUT017,1643.8815261943382
FDQ24,OUT049,4039.0522935812096
FDQ16,OUT018,1632.8859526340693
FDU44,OUT013,2516.3882511960533
FDH28,OUT010,131.85209367569695
FDV28,OUT019,131.85209367569695
FDM22,OUT045,885.0991298517918
FDR56,OUT046,3101.680625930451
FDV39,OUT049,3093.422484956578
FDU37,OUT019,168.6825110442873
FDQ11,OUT010,571.5799161203204
FDX02,OUT045,3773.538137110634
NCS42,OUT018,1453.5465379283548
FDY57,OUT027,2820.030496766489
FDB21,OUT049,3776.704762420139
FDE28,OUT017,3812.9528101729684
FDQ55,OUT017,1930.6249949826101
FDA48,OUT049,3629.462007685493
FDZ19,OUT045,2860.97061336301
NCC43,OUT045,3942.5618352550478
NCV18,OUT046,1364.3083073978096
NCA42,OUT018,2484.522703638235
FDY45,OUT046,4149.563806784668
NCC30,OUT045,2965.2942197294205
FDM57,OUT013,1361.2847753239837
FDL09,OUT010,386.45482926110867
FDB09,OUT027,2994.1901797014225
FDT44,OUT035,1938.8849813696515
NCT06,OUT027,4260.037145419872
FDX26,OUT049,3129.487643613536
FDK32,OUT013,2461.21642262191
DRA12,OUT046,2117.1387764073497
FDO46,OUT010,494.19784454001484
FDE52,OUT013,1368.0968673668394
NCH42,OUT045,3849.8192548413203
FDV08,OUT035,655.8814902134277
FDB47,OUT018,3385.1413773762097
FDC28,OUT010,257.3562437211844
FDD22,OUT046,1895.4182954442665
FDS07,OUT027,2929.3326031580045
DRI13,OUT045,3680.8879939020035
FDG32,OUT018,3463.286991350982
FDU14,OUT017,4124.897722426658
FDD28,OUT019,132.2169865268011
NCP41,OUT017,1654.004711514407
FDS08,OUT049,2872.379731524281
FDX47,OUT045,2534.956473316731
FDC53,OUT019,246.69100942339574
FDQ19,OUT035,3975.34566743856
FDL14,OUT045,2477.791460542174
FDM33,OUT019,571.0583708931947
FDA51,OUT045,1874.2576922236126
FDZ27,OUT018,825.1467320256791
FDT04,OUT046,646.6568768615573
DRC13,OUT049,2038.844943809659
FDR16,OUT027,5846.802046552309
FDQ03,OUT027,5846.802046552309
FDE38,OUT035,2733.4273511406645
DRH23,OUT027,1203.2415968898383
FDT11,OUT019,493.3654264151009
FDD09,OUT035,3026.042989533366
FDR40,OUT045,1355.392861459296
FDX07,OUT017,3038.5381955366624
FDR07,OUT035,1553.0587904944769
FDA51,OUT017,1877.4953052263768
FDT59,OUT019,570.2584043779754
FDF20,OUT017,3082.880489514646
FDR13,OUT045,1908.6450576249124
FDY26,OUT049,3613.3691769875486
FDW04,OUT017,2029.0596152648493
FDK52,OUT017,3782.4425974610103
FDN60,OUT049,2546.5200653048164
FDM09,OUT019,412.71475810109024
FDP46,OUT049,1365.682378118758
FDB50,OUT019,168.75619714763315
NCQ29,OUT049,4009.0419239246844
FDP16,OUT027,5846.802046552309
FDX33,OUT018,2466.9850034764836
FDP07,OUT010,507.1773283087215
FDN22,OUT046,3928.844152565659
FDF39,OUT049,4142.04415563171
FDS21,OUT017,985.4194815986607
NCM42,OUT013,1646.7198866261774
FDK50,OUT019,382.872972517077
DRF13,OUT027,4046.451968433256
FDH35,OUT018,2509.999277526561
FDP60,OUT018,1561.8728686385882
DRJ49,OUT027,3007.3527438206656
NCT42,OUT019,366.7061300563634
FDE38,OUT049,2698.723612500159
FDI04,OUT049,3116.526420369048
NCH54,OUT045,2575.982027006259
FDT56,OUT049,981.1248178806542
DRD15,OUT018,3570.0014515208973
FDV58,OUT013,3007.8449216969957
FDP21,OUT049,3133.6372180798207
FDH05,OUT013,3692.286715838073
FDR10,OUT027,4232.041433629118
NCP06,OUT045,2518.0160120866944
FDF33,OUT049,1643.0148902184949
DRK37,OUT013,3084.065602827634
DRH49,OUT045,1329.6174493944854
FDT58,OUT013,2642.885694859044
FDD41,OUT018,1632.820464522797
FDP40,OUT018,1702.5944276909163
FDM51,OUT027,2861.0760047164476
FDO45,OUT010,200.31005648814616
FDW33,OUT010,239.92218486662318
FDY24,OUT045,891.9695106438719
FDB10,OUT010,570.66257405055
FDM40,OUT035,2070.713680492515
NCI06,OUT017,3064.8692783283955
FDW12,OUT019,337.4013685170355
FDX48,OUT027,4088.5146679819222
NCW05,OUT027,2882.0561091171326
FDX27,OUT017,1526.4196128921765
DRM37,OUT045,3091.6828294141387
FDA38,OUT045,3966.542856205228
FDR36,OUT046,646.2941476627443
FDZ45,OUT046,3127.600218120551
FDG05,OUT017,2543.2974889096854
FDK28,OUT013,4204.918963746011
FDV47,OUT045,1350.236722226208
FDN21,OUT045,2575.426335139625
FDP20,OUT027,3001.350207393158
FDI35,OUT045,3097.669238228432
DRY23,OUT013,663.2533356222912
FDA56,OUT017,2049.607960049607
FDB09,OUT013,1988.7586463565947
NCO26,OUT027,2937.9248651888383
FDQ49,OUT018,2465.0689923530076
FDI52,OUT027,2992.3308356641674
FDZ44,OUT027,2937.9248651888383
FDZ09,OUT018,2514.0212040894858
FDY03,OUT049,1891.6771696077783
NCG42,OUT017,2054.072852558376
DRI13,OUT027,5846.802046552309
FDQ32,OUT013,2008.1029732352167
FDW16,OUT035,1380.5260879636096
FDU27,OUT046,779.6759495106078
FDR28,OUT010,382.83746429088876
FDQ49,OUT010,379.0483655622956
FDS37,OUT046,1928.6683971009597
FDW26,OUT018,3456.230654730145
FDX12,OUT018,3708.367160225716
NCP06,OUT013,2459.1267538427655
FDW45,OUT010,364.91146150986884
NCN30,OUT049,1502.9438716194104
FDN24,OUT049,924.2515272361634
NCL41,OUT027,900.3529804911761
FDR02,OUT019,260.66213041649456
FDD09,OUT010,443.6298368488624
FDS33,OUT010,201.46929999647594
FDU22,OUT045,1984.3623825044406
FDI53,OUT013,2491.0455045701806
DRH01,OUT049,2856.360759124588
FDX32,OUT013,2076.2965482453983
NCP30,OUT018,660.6721820069794
FDB60,OUT045,3073.4235635504015
FDB14,OUT049,1450.7979753595891
NCP02,OUT035,885.3202255324047
FDJ10,OUT017,2034.2506875583992
FDG34,OUT046,1732.3947912447468
NCB18,OUT017,1362.464332838042
FDM16,OUT049,1180.4020658285094
FDW25,OUT018,1417.5181152827315
FDB35,OUT010,224.8586734662309
DRN11,OUT013,2087.659567323522
FDF41,OUT019,570.0838244508675
FDH16,OUT045,1374.3857077064606
NCQ50,OUT018,3387.808359286707
DRH23,OUT018,1007.9759925301998
DRJ37,OUT013,2408.9586854990253
DRJ24,OUT027,5134.8682723716165
FDY16,OUT035,3062.909343228894
FDQ27,OUT045,1649.5677848313946
FDZ33,OUT045,2464.783760759299
FDF29,OUT045,2090.463914682926
FDA08,OUT049,2561.0930039483746
FDG31,OUT046,1072.6361274830335
FDE34,OUT019,469.09561068922915
NCR30,OUT027,1398.333846201359
FDV33,OUT035,4175.942878716843
DRZ24,OUT018,1946.3344747410877
NCL54,OUT035,2885.2343333657877
FDR12,OUT049,2893.2343224679153
NCC54,OUT046,3799.0489138411954
DRN59,OUT013,776.9330429967115
FDX50,OUT019,261.07773894721066
FDV31,OUT027,4748.821731495105
NCA29,OUT027,4411.30396879389
FDW60,OUT049,2927.043667533745
FDX08,OUT017,3116.1171475330198
DRD49,OUT013,3717.834227069557
FDD33,OUT046,3722.8814942434637
FDW35,OUT013,654.8614329190511
FDJ36,OUT017,1646.9304771379261
FDV51,OUT035,2702.3493502950873
FDW36,OUT046,1649.3663646338975
FDH35,OUT046,2583.5718563421337
NCS30,OUT027,3007.3527438206656
FDN49,OUT017,632.4894516947703
FDL08,OUT018,3694.71637407603
FDI09,OUT013,3773.5971770550673
FDP19,OUT018,1993.6658954251293
FDU21,OUT010,131.85209367569695
NCP41,OUT045,1647.9394822891832
FDY10,OUT013,1807.0894832914564
FDP12,OUT018,612.2836722610018
NCN26,OUT049,1932.0337183436516
FDK44,OUT013,2826.372261072335
FDC28,OUT049,1648.1982860318292
FDJ41,OUT027,5846.802046552309
NCT29,OUT035,2003.1102343350908
NCH42,OUT019,571.2176066365317
FDU60,OUT018,2609.7143299312784
FDS02,OUT045,3103.7485058688526
FDC51,OUT046,2074.0141020083793
FDU03,OUT013,3031.3635580127157
FDX39,OUT045,3674.549122080425
NCY05,OUT010,131.85209367569695
NCL06,OUT027,5846.802046552309
FDD32,OUT035,1298.0869988721302
NCN41,OUT045,2008.2139538242743
NCX53,OUT049,2142.5238322734817
FDU57,OUT019,366.06641786257256
FDQ23,OUT046,1649.1874278891528
FDQ52,OUT045,4014.067200058386
FDC14,OUT045,643.7984335225862
FDY09,OUT035,2931.070743519195
FDQ28,OUT045,2532.6203417222437
FDV25,OUT046,3709.7448541536573
FDJ07,OUT035,1940.499162717271
DRB25,OUT049,1642.5329316610182
FDK52,OUT019,571.0583708931947
FDY52,OUT027,1325.1064079906357
FDB28,OUT046,3111.7589243773405
FDT36,OUT035,601.1290353016601
FDV25,OUT017,3769.3188273319493
NCN07,OUT027,3007.3527438206656
FDC57,OUT017,3026.4550985144683
FDQ03,OUT018,3584.4252281043905
FDU23,OUT017,2755.431665007547
NCX41,OUT035,3640.5718311999685
NCD06,OUT035,778.8885954401645
FDW08,OUT045,1648.2885120272701
NCU29,OUT017,2470.3774285552295
NCE06,OUT013,2471.7354179981307
FDV52,OUT010,270.3207858192447
FDB02,OUT017,2917.833108968675
NCR18,OUT045,658.7873389024203
FDK16,OUT049,1503.824313764378
NCQ29,OUT010,572.1713053790969
FDZ01,OUT019,247.38692683824735
FDW27,OUT035,2534.7531412968297
FDD17,OUT018,3631.0902396722668
FDW39,OUT013,2872.7292412425554
DRH59,OUT045,1131.5849099255256
FDS52,OUT013,1637.2645591019761
FDU40,OUT027,5735.916007911254
NCF54,OUT013,2821.4238691630576
FDH46,OUT045,1648.1838106734351
NCP14,OUT049,1642.2081023852706
FDH50,OUT049,3150.413616492405
DRF15,OUT010,368.1492910590094
FDV27,OUT027,2522.4162965775936
NCJ06,OUT049,2032.511032059183
FDN02,OUT018,3222.937686836931
FDQ51,OUT049,806.465351627053
FDQ07,OUT017,3733.0189904880262
FDS45,OUT049,1643.8559179338677
NCJ06,OUT045,2021.659182758726
FDD36,OUT035,1952.5394326504747
FDY25,OUT045,3114.461389059373
FDU52,OUT046,2451.0320500872563
DRK47,OUT017,3821.2265529542424
NCL30,OUT017,2031.7731417745233
FDN22,OUT035,3968.59808774244
NCF30,OUT027,3001.350207393158
FDK03,OUT035,4095.9730644153537
FDT45,OUT017,891.1557244338574
NCC54,OUT027,5846.802046552309
